rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
182,"spotify:track:5S1102uVOmaQhwKcKGtLmO","Akhil Sachdeva","Mere Liye","Zee Music Company",182,187,7,"43759"
183,"spotify:track:5iCY0TXNImK4hyKfcplQsg","Anuv Jain","Baarishein","Anuv Jain",50,175,164,"43739"
184,"spotify:track:285HeuLxsngjFn4GGegGNm","David Guetta, Afrojack, Bebe Rexha, Nicki Minaj","Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)","Parlophone (France)",156,182,48,"43573"
185,"spotify:track:5FXMRdJjKq1BIX4e8Eg9mK","KK","Ajab Si","T-Series",64,190,126,"43565"
186,"spotify:track:7eJMfftS33KTjuF7lTsMCx","Powfu, beabadoobee","death bed (coffee for your head)","Columbia",2,181,552,"43399"
187,"spotify:track:6XmBh5HSdVzEAaqzEftL9t","Stephen Zechariah, Srinisha Jayaseelan","Adi Penne","Stephen Zechariah Musical",178,178,9,"43141"
188,"spotify:track:3GVkPk8mqxz0itaAriG1L7","XXXTENTACION","Everybody Dies In Their Nightmares","Bad Vibes Forever / EMPIRE",157,168,19,"43050"
189,"spotify:track:6XpCEEa9PyONtgpXYd9obb","B Praak","Mann Bharrya","Times Music",86,184,26,"42922"
190,"spotify:track:0gzu5mm36VJH2Zqu8sQPTf","Badshah, Payal Dev","Genda Phool (feat. Payal Dev)","Sony Music Entertainment India Pvt. Ltd.",1,191,507,"42736"
191,"spotify:track:1TRgZ55GFCKSbrTb62rmra","Jass Manak, DIVINE","No Competition","Geet Mp3",11,196,372,"42731"
192,"spotify:track:0FBQ4NrrHUbR9kus7rzrOj","Atif Aslam","Dil Diyan Gallan","YRF Music",77,197,896,"42554"
193,"spotify:track:6yAwGkkTU4q4vkgufzOVXH","Diljit Dosanjh","Hoops","Diljit Dosanjh",129,172,6,"42524"
194,"spotify:track:5uuVGnkZEFHBz8unViC3iA","Sidhu Moose Wala, Blockboi Twitch","G-Shit (feat. Blockboi Twitch)","Sidhu Moose Wala",9,189,55,"42451"
195,"spotify:track:0tBbt8CrmxbjRP0pueQkyU","Selena Gomez, Marshmello","Wolves","Selena Gomez PS",53,186,647,"42404"
196,"spotify:track:6pzlnyHTVYi5FOmrgOmC95","Arijit Singh","Jaan 'Nisaar (Arijit)","Zee Music Company",51,193,440,"42323"
197,"spotify:track:0RiRZpuVRbi7oqRdSMwhQY","Post Malone, Swae Lee","Sunflower - Spider-Man: Into the Spider-Verse","Republic Records",3,192,877,"42050"
198,"spotify:track:5eGsHi6RcL33gb9k89UYaB","Tegi Pannu, Manni Sandhu","Schedule","Collab Creations Ltd",198,-1,1,"41991"
199,"spotify:track:7gBjvaMxE92ezPBMljMAcq","Garry Sandhu, Rahul Sathu","Do Gallan - Let's Talk","Fresh Media Records",141,195,41,"41786"
200,"spotify:track:1zB4vmk8tFRmM9UULNzbLB","Imagine Dragons","Thunder","Kid Ina Korner / Interscope",62,-1,720,"41555"
